key_raw	key_norm	in_pref	body_count	samples	flag	short_key	sources	expansion
Ratnach.	Ratnach.	1	135	1407,5103,5187		0	bhspref10.md:154	Ratnachandra, Ardha-Māgadhī Dictionary (5 vols.).
MPS	MPS	1	129	123,1651,1659		0	bhspref07.md:84	E. Waldschmidt, Das Mahāparinirvāṇasūtra. 3 parts; Abhandlungen der deutschen Akademie … zu Berlin, 1950, 1951. Arrived too late to be extensively used; references are to Waldschmidt's numbered divisi
act.	act.	1	129	1983,2843,3179		0	bhspref08.md:58	active; action.
Dbh.g.	Dbh.g.	1	128	235,311,1387		0	bhspref07.md:34	id. (Gāthā portion), ed. (Rahder and) Susa, Eastern Buddhist, 5.337 ff. and 6.51 ff., cited from reprint with consecutively numbered pages 1–58; the pages of the reprint are cited first, then in paren
Sūtrāl.	Sūtrāl.	1	128	12,235,623		0	bhspref08.md:26	Asaṅga, Mahāyāna-sūtrālaṃkāra, ed. and transl. Lévi, Bibliothèque de l'École des Hautes Études, 159 and 190, Paris, 1907, 1911. The language is standard Skt., but the text and Lévi's notes are importa
Dhp.	Dhp.	1	127	199,1279,3331		0	bhspref09.md:56	Dhammapada (Pali); Dhp. c(omm.), commentary on Dhp.; Fausb. refers to Fausböll's ed. of Dhp.
Gr.	Gr.	1	120	899,983,1039		0	bhspref09.md:136	Grammar, grammatical, grammarian(s).
gdve.	gdve.	1	119	1127,2051,2615		0	bhspref09.md:120	gerundive.
Āyār.	Āyār.	1	114	3371,4598,4598		0	bhspref08.md:102	Āyāraṅga Sutta (AMg.).
abl.	abl.	1	111	579,1479,1579		0	bhspref08.md:48	ablative.
fig.	fig.	1	111	4719,6423,6479		0	bhspref09.md:112	figurative(ly).
Kl. Skt. Texte	Kl. Skt. Texte	1	101	875,4383,8363		0	bhspref07.md:56	Kleinere Sanskrit Texte (5 vols.; Kgl. Preuss. Turfan-Expeditionen), Leipzig (Vol. 1 Berlin), 1911–39.
n. act.	n. act.	1	98	1983,2843,3327		0	bhspref10.md:60	noun of action.
Pv.	Pv.	1	95	1011,1011,4107		0	bhspref10.md:144	Petavatthu (Pali).
etym.	etym.	1	95	94,603,5663		0	bhspref09.md:96	etymology.
unmetr.	unmetr.	1	91	1127,3315,3631		0	bhspref11.md:50	unmetrical(ly).
JA.	JA.	1	89	1011,10053,12165		0	bhspref09.md:184	Journal Asiatique.
Nep.	Nep.	1	89	1639,2047,2443		0	bhspref10.md:72	Nepalese.
opp.	opp.	1	89	179,363,1819		0	bhspref10.md:96	opposite (of).
JRAS	JRAS	1	88	1447,5195,5399		0	bhspref09.md:208	Journal of the Royal Asiatic Society.
Jap.	Jap.	1	84	2891,4859,4859		0	bhspref09.md:192	Japanese.
opt.	opt.	1	80	1763,2051,2051		0	bhspref10.md:98	optative.
trans.	trans.	1	74	3531,5931,6023		0	bhspref11.md:34	transitive.
GOS	GOS	1	71	235,235,4639		0	bhspref09.md:134	Gaekwad's Oriental Series.
dat.	dat.	1	71	2375,4183,4979		0	bhspref09.md:44	dative.
SBE	SBE	1	66	703,2919,4167		0	bhspref10.md:180	Sacred Books of the East.
masc.	masc.	1	65	339,4767,5127		0	bhspref10.md:16	masculine.
voc.	voc.	1	65	143,859,899		0	bhspref11.md:72	vocative.
Apte	Apte	1	63	1639,2875,3783		0	bhspref08.md:92	Apte, Student's Sanskrit-English Dictionary (1922).
Mbh.	Mbh.	1	63	491,3555,4967		0	bhspref10.md:20	Mahābhārata.
fut.	fut.	1	62	1523,1763,1827		0	bhspref09.md:118	future.
Svay	Svay	1	61	5451,6791,10393		0	bhspref08.md:30	(Vṛhat-)Svayambhū Purāṇa, ed. Haraprasad Sastri, Calcutta, 1894–1900; of very little use and only rarely cited. Cf. Winternitz, Hist. Ind. Lit. II, 376, note.
Mahāsamāj.	Mahāsamāj.	1	58	875,4383,7619		0	bhspref07.md:72	Mahāsamājasūtra, in Waldschmidt, Kl. Skt. Texte 4.
dim.	dim.	1	58	10261,10921,11953		0	bhspref09.md:70	diminutive.
n. pr.	n. pr.	1	58	86,9327,12635		0	bhspref10.md:58	proper name.
MadhK	MadhK	1	57	1007,1395,1803		0	bhspref07.md:70	Mūla-Madhyamaka-kārikās, with comm., ed. LaVallée Poussin, St. Petersburg, 1903–1910. Only partially excerpted.
TS.	TS.	1	57	1855,2867,3871		0	bhspref11.md:40	Taittirīya Saṃhitā.
inf.	inf.	1	56	1127,1763,2051		0	bhspref09.md:172	infinitive.
impv.	impv.	1	54	1011,1011,4107		0	bhspref09.md:160	imperative.
Deśīn.	Deśīn.	1	47	11621,11917,12077		0	bhspref09.md:52	Deśīnāmamālā, ed. Pischel, Bombay, 1880.
abstr.	abstr.	1	46	155,1751,4035		0	bhspref08.md:52	abstract.
Dict.	Dict.	1	45	1111,1855,11313		0	bhspref09.md:62	Dictionary, usually referring to my Dict. of BHS; Dictt. = Dictionaries.
JM.	JM.	1	41	15103,15155,17997		0	bhspref09.md:202	Jaina Māhārāṣṭrī.
l. c.	l. c.	1	41	1687,1687,4179		0	bhspref09.md:244	in the place cited.
intrans.	intrans.	1	39	3531,6023,6303		0	bhspref09.md:178	intransitive.
onomat.	onomat.	1	34	13287,16115,19505		0	bhspref10.md:94	onomatopoetic.
Hem.	Hem.	1	32	1639,4791,6975		0	bhspref09.md:142	Hemacandra, chiefly his Prakit Grammar, ed. and transl. Pischel, Halle, 1877, 1880; see also Deśīn.
AV.	AV.	1	30	48,6443,7511		0	bhspref08.md:98	Atharvaveda.
Dhātup.	Dhātup.	1	30	7123,8859,10365		0	bhspref09.md:54	Dhātupāṭha.
NīA	NīA	1	30	8379,16961,17121		0	bhspref10.md:76	New Indian Antiquary.
VS.	VS.	1	30	3915,6607,7047		0	bhspref11.md:74	Vājasaneyi Saṃhitā.
n. ag.	n. ag.	1	30	3839,6359,8723		0	bhspref10.md:62	noun of agent.
Schmidt, Nachtr.	Schmidt, Nachtr.	1	29	3183,6231,6575		0	bhspref10.md:184	R. Schmidt, Nachträge zum Sanskrit Wörterbuch … von Otto Boehtlingk.
corr.	corr.	1	28	1735,1735,1747		0	bhspref09.md:28	correct(s), correction.
incl.	incl.	1	28	10401,12037,12153		0	bhspref09.md:162	including, inclusive.
Pāṇ.	Pāṇ.	1	25	1443,1883,4687		0	bhspref10.md:102	Pāṇini.
Rām.	Rām.	1	25	3799,8847,8883		0	bhspref10.md:152	Rāmāyaṇa (NWRām. = Northwestern Rām.)
assoc.	assoc.	1	25	8003,17199,17465		0	bhspref08.md:96	associated.
Burnouf, Lotus	Burnouf, Lotus	1	22	2323,4143,5667		0	bhspref08.md:142	transl. of SP, q.v. in preceding list.
Kirfel, Kosm.	Kirfel, Kosm.	1	22	4487,5831,9431		0	bhspref09.md:222	Kosmographie der Inder.
crit. app.	crit. app.	1	22	6135,11489,15945		0	bhspref09.md:38	critical apparatus.
Ved.	Ved.	1	21	4739,4995,5351		0	bhspref11.md:58	Vedic.
diff.	diff.	1	20	6927,18493,29265		0	bhspref09.md:68	different.
Therag.	Therag.	1	19	663,1687,2083		0	bhspref11.md:22	Theragāthā (Pali).
expl.	expl.	1	17	1695,16481,18857		0	bhspref09.md:102	explained, explanation.
JAOS	JAOS	1	16	10241,10801,10985		0	bhspref09.md:190	Journal of the American Oriental Society.
Trik.	Trik.	1	16	6707,13799,17329		0	bhspref11.md:38	Trikāṇḍaśeṣa (a Skt. lexicographer cited in BR; contains many BHS words).
compv.	compv.	1	16	10297,13391,14139		0	bhspref09.md:26	comparative.
indecl.	indecl.	1	16	3095,3639,5451		0	bhspref09.md:164	indeclinable.
nom. act.	nom. act.	1	16	11205,12329,12437		0	bhspref10.md:84	noun of action.
analog.	analog.	1	15	10661,16027,27305		0	bhspref08.md:78	analogical(ly).
misc.	misc.	1	15	1827,1827,17187		0	bhspref10.md:38	miscellaneous.
Wilson	Wilson	1	14	17649,18657,18753		0	bhspref11.md:90	H. H. Wilson's Sanskrit Dictionary, as cited in MW.
mus.	mus.	1	13	11949,12273,15259		0	bhspref10.md:52	musical.
Bhav.	Bhav.	1	11	6443,16665,22195		0	bhspref08.md:114	Bhavisattakahā (Ap.), ed. Jacobi (1918).
SBBA	SBBA	1	11	4555,11169,20913		0	bhspref10.md:178	Sitzungsberichte der Berliner Akademie der Wissenschaften.
intens.	intens.	1	11	3807,26729,36531		0	bhspref09.md:176	intensive.
ref.	ref.	1	11	2823,4963,16901		0	bhspref10.md:158	reference(s).
Buddhac.	Buddhac.	1	10	8275,12237,12237		0	bhspref07.md:28	Buddhacarita, ed. Johnston, Calcutta, 1935. The language is standard Skt.; a few words, chiefly religious, are cited by chapter and verse.
Karmadh.	Karmadh.	1	10	2375,2663,10481		0	bhspref09.md:212	Karmadhāraya.
Samy. Āg.	Samy. Āg.	1	10	2675,3399,4219		0	bhspref08.md:16	Samyuktāgama; fragments from Stein mss. ed. LaVallée Poussin, JRAS 1913, 569 ff.; a few references to numbers of fragments (1–15), followed by r(ecto) or v(erso) when necessary, and line of mss.
syn.	syn.	1	10	2399,2403,9239		0	bhspref11.md:14	synonym(ous).
Br.	Br.	1	9	4995,10605,11281		0	bhspref08.md:130	Brāhmaṇas (language of).
Kāś.	Kāś.	1	9	3907,5003,5667		0	bhspref09.md:214	Kāśikā (comm. on Pāṇ.).
BhāgP.	BhāgP.	1	8	595,15905,16001		0	bhspref08.md:112	Bhāgavata Purāṇa.
lect. fac.	lect. fac.	1	8	11621,16861,41391		0	bhspref09.md:248	lectio facilior.
obj.	obj.	1	8	10801,11465,33029		0	bhspref10.md:90	object.
KSS	KSS	1	7	10341,10437,15079		0	bhspref09.md:226	Kathāsaritsāgara.
KŚS	KŚS	1	7	10341,10437,15079		0	bhspref09.md:228	Kātyāyana Śrauta Sūtra.
Therīg.	Therīg.	1	7	17705,30721,52149		0	bhspref11.md:24	Therīgāthā (Pali).
def.	def.	1	7	13395,21501,33165		0	bhspref09.md:46	definition.
BSOS	BSOS	1	6	8379,18725,42763		0	bhspref08.md:134	Bulletin of the School of Oriental (and African) Studies, London.
Bu.	Bu.	1	6	6727,6975,8275		0	bhspref08.md:136	Buddhist.
Burnouf, Intr.	Burnouf, Intr.	1	6	12603,14759,19493		0	bhspref08.md:140	Introduction à l'histoire du bouddhisme indien (1844).
Ind. Spr.	Ind. Spr.	1	6	15763,29793,37811		0	bhspref09.md:170	Boehtlingk, Indische Sprüche (2d ed.).
Thīg.	Thīg.	1	6	3667,15921,15921		0	bhspref11.md:26	Therīg.
ZDMG	ZDMG	1	6	7739,14923,18857		0	bhspref11.md:98	Zeitschrift der deutschen morgenländischen Gesellschaft.
Mahāv.	Mahāv.	1	5	14683,24965,35239		0	bhspref10.md:12	Mahāvaṃsa (Pali).
exc.	exc.	1	5	41491,42451,56903		0	bhspref09.md:100	except.
haplogr.	haplogr.	1	5	1039,4883,40835		0	bhspref09.md:138	haplography.
AdP Konow MASI	AdP Konow MASI	1	4	4087,19317,42991		0	bhspref07.md:14	Sten Konow, Central Asian Fragments of the Aṣṭādaśasāhasrikā, in Memoirs of the Archaeological Survey of India, No. 69, 1942. Only a few rare and important words.
BSL	BSL	1	4	13843,24917,48103		0	bhspref08.md:132	Bulletin de la Société de Linguistique (de Paris).
Cl. Skt.	Cl. Skt.	1	4	4719,15151,15171		0	bhspref09.md:16	Classical Sanskrit.
Corrig.	Corrig.	1	4	1827,42135,42147		0	bhspref09.md:32	Corrigenda.
Dhs.	Dhs.	1	4	42543,62177,66513		0	bhspref09.md:58	Dhammasaṃgaṇi (Pali).
IA.	IA.	1	4	11453,16461,52153		0	bhspref09.md:150	(Lassen) Indische Altertumskunde.
Jacobi, Ausgew. Erz.	Jacobi, Ausgew. Erz.	1	4	35411,45217,55235		0	bhspref09.md:188	Ausgewählte Erzählungen in Māhārāṣṭrī. See also Bhav., San.
Kauś.	Kauś.	1	4	6955,13695,28501		0	bhspref09.md:216	Kauśika Sūtra.
MSL	MSL	1	4	21935,61972,61972		0	bhspref10.md:48	Mémoires de la Société de Linguistique (de Paris).
Nett.	Nett.	1	4	13587,40151,66509		0	bhspref10.md:74	Nettipakaraṇa (Pali).
indic.	indic.	1	4	13587,49753,49753		0	bhspref09.md:166	indicative.
nom. ag.	nom. ag.	1	4	15439,20433,33013		0	bhspref10.md:86	noun of agent.
superl.	superl.	1	4	4739,19577,61437		0	bhspref10.md:208	superlative.
