key_raw	key_norm	in_pref	body_count	samples	flag	short_key	sources	expansion
Śâńkh. Śr.	Śâńkh. Śr.	1	2728	58991,59007,59192		0	pwgpref08.md:17	Çâńkhâjana's Çrautasûtrâni.
Kumâras.	Kumâras.	1	2706	17147,18879,20812		0	pwgpref09.md:46	Kumârasaṃbhava, ed. Stenzler (Gild. Bibl. 136).
Lâṭy.	Lâṭy.	1	2608	10205,12721,15069		0	pwgpref09.md:54	Lâṭjâjana's Sûtra zum SV. Hdschr.
Vârtt.	Vârtt.	1	2419	14,20,25		0	pwgpref11.md:16	Vârttika von Kâtjâjana in Böhtlingk's Ausg. des Pâṇini.
Megh.	Megh.	1	2369	119,2563,4140		0	pwgpref09.md:82	Meghadûta, ed. Gildemeister (Gild. Bibl. 151).
Âśv. Śr.	Âśv. Śr.	1	2295	2039,2039,2048		0	pwgpref07.md:12	Âçvalâjana's Çrautasûtrâni in 12 Adhjâja. Handschrift.
LA.	LA.	1	2051	2552,3304,5370		0	pwgpref09.md:50	Lassen's Anthologie (Gild. Bibl. 48).
Chând. Up.	Chând. Up.	1	2049	16,16,18		0	pwgpref09.md:41	Khândogjopanishad, nach der Ausgabe von Röer in der Bibliotheca indica.
Wils.	Wils.	1	2024	261,834,2900		0	pwgpref11.md:43	Wilson's Wörterbuch (Gild. Bibl. 37).
Sûryas.	Sûryas.	1	1867	46709,97539,97551		0	pwgpref10.md:75	Sûrjasiddhânta, nach Anführungen in Haughton, A Dict. Beng. and S.
Âśv. Gṛhy.	Âśv. Gṛhy.	1	1751	868,1174,1174		0	pwgpref07.md:13	Âçvalâjana's Gṛhjasûtrâni in 4 Adhjâja. Hdschr.
Vyutp.	Vyutp.	1	1741	24062,24281,24632		0	pwgpref11.md:31	Vjutpatti oder Mahâvjutpatti (s. Mél. asiat. II, 382), ein sanskrit-tibetisches Wörterbuch aus dem Taṅgur (Bd. 123 der Sûtra, S. 223—377). Die Mittheilungen aus diesem Werke nebst andern auf den Budhi
Bṛh. Âr. Up.	Bṛh. Âr. Up.	1	1595	16,23,490		0	pwgpref07.md:63	Bṛhadâraṇjakopanishad, nach der Ausgabe von Röer in der Bibliotheca indica.
Kâṭh.	Kâṭh.	1	1579	42567,44241,47966		0	pwgpref09.md:26	Kâṭhaka-Recension des Jaǵ. V.
Rt.	Rt.	1	1534	18,18,20		0	pwgpref10.md:50	Ṛtusaṃhâra, ed. Bohlen (Gild. Bibl. 135).
Vet.	Vet.	1	1531	1538,2549,2549		0	pwgpref11.md:24	Vetâlapaṅḱaviṃçati in Lassen's Anthologie (LA).
Lit.	Lit.	1	1491	1840,2262,2402		0	pwgpref09.md:58	Akademische Vorlesungen über Indische Literaturgeschichte. Gehalten von A. Weber. Berlin 1852.
Daç.	Daç.	1	1476	368,425,790		0	pwgpref08.md:36	Daçaratha's Tod in Böhtlingk's Chrestomathie (Gild. Bibl. 49).
Ratnam.	Ratnam.	1	1468	762,847,1192		0	pwgpref10.md:47;pwgpref16.md:53	Ratnamâlâ, ein Wörterbuch; nach Anführungen im ÇKDr.
Naigh.	Naigh.	1	1456	717,800,1019		0	pwgpref09.md:90	das, Jâska's Nirukta zu Grunde liegende Naighaṇṭukakâṇḍa. S. unter Nir.
Siddh. K.	Siddh. K.	1	1407	41,118,869		0	pwgpref10.md:70	Siddhântakaumudî, die Calc. Ausg. in 4° (Gild. Bibl. 245).
Vid.	Vid.	1	1397	120,166,454		0	pwgpref11.md:26	Geschichte des Vidûshaka in Böhtlingk's Chrestomathie.
Bhartṛ.	Bhartṛ.	1	1383	3354,3386,6036		0	pwgpref07.md:51	Bhartṛhari, Ausg. von Bohlen (Gild. Bibl. 156), mit Berücksichtigung des Werkchens: Variae lectiones ad Bohlenii editionem Bhartriharis sententiarum pertinentes, e codicibus extractae per A. Schiefner
Lalit.	Lalit.	1	1219	2734,3456,3460		0	pwgpref09.md:52	Rgya tch'er rol pa (Lalitavistâra) ou Développement des jeux, traduit etc. par Ph. Éd. Foucaux. Deuxième partie — Traduction française. Paris 1848.
Pat.	Pat.	1	1152	17,24,1023		0	pwgpref10.md:24	Pataṅgali, als Verfasser des Mahâbhâshja; nach Excerpten in Böhtlingk's Ausgabe des Pâṇini.
Burn. Intr.	Burn. Intr.	1	1065	340,340,340		0	pwgpref07.md:68	Burnouf, Introduction à l'histoire du Buddhisme indien. Tome premier. Paris 1844.
VS. Prât.	VS. Prât.	1	1058	1840,4179,5762		0	pwgpref11.md:41	Prâtiçâkhja zur Vâǵasanejisaṃhitâ, citirt nach Adhjâja und Sûtra. Hdschr. S. Roth in der Einl. z. Nir. S. XLVI.
Benf. Chr.	Benf. Chr.	1	1053	28787,28896,30669		0	pwgpref07.md:45	Benfey' Chrestomathie aus Sanskritwerken. Leipzig. 1853.
Gobh.	Gobh.	1	981	83369,83993,89631		0	pwgpref16.md:26	Gobhila's Gṛhjasûtra; nach Mittheilungen von A. Weber.
Kap.	Kap.	1	979	1773,33677,34654		0	pwgpref16.md:31	Kapila (The Aphorisms of the Sânkhya Philosophy, of Kapila; with illustrative extracts from the commentaries. I. Allahabad 1852. II—IV. ebend. 1854. Auch in der Bibl. ind.).
NIGH. PR.	NIGH. PR.	1	929	140987,141401,141402		0	pwgpref19.md:28	NIGHAṆṬA PRAKĀÇA von BĀPŪ GAÑGĀDHARA. Bombay 1839. 4°.
Śâńkh. Gṛhy.	Śâńkh. Gṛhy.	1	897	34428,38233,38254		0	pwgpref08.md:16	Çâńkhâjana's Gṛhjasûtrâni.
Śâńkh. Br.	Śâńkh. Br.	1	882	10525,10636,23197		0	pwgpref08.md:15	Çâńkhâjana's Brâhmaṇa.
Sâṃkhyak.	Sâṃkhyak.	1	876	3205,4140,4140		0	pwgpref10.md:61	Sâṃkhjakârikâ, ed. Wilson (Gild. Bibl. 271), mit Benutzung des Index in Lassen's Ausgabe (Gild. Bibl. 270).
Z. d. d. m. G.	Z. d. d. m. G.	1	870	49,808,820		0	pwgpref11.md:46	Zeitschrift der Deutschen morgenländischen Gesellschaft. Leipzig.
Uṇ.	Uṇ.	1	844	261,270,311		0	pwgpref10.md:87	Die Uṇâdi-Affixe. Herausgegeben und mit Anmerkungen und verschiedenen Indices versehen von Otto Böhtlingk. St. Petersburg 1844.
Pâr. Gṛhy.	Pâr. Gṛhy.	1	838	16279,18403,21780		0	pwgpref10.md:23	Pâraskara's Gṛhjasûtrâṇi.
Bhar.	Bhar.	1	810	1098,1260,1329		0	pwgpref07.md:50	Bharata, ein Autor über Schauspielkunst, verschieden vom Scholiasten zum AK. (dieser nach Anführungen im ÇKDr.).
JOURN. of the AM. OR. S.	JOURN. of the AM. OR. S.	1	804	178386,178869,179160		0	pwgpref19.md:16	Journal of the American Oriental Society.
Sâj.	Sâj.	1	804	4666,5161,7897		0	pwgpref10.md:59	Sâjana.
Hiouen-Thsang	Hiouen-Thsang	1	770	16753,26266,31211		0	pwgpref08.md:73	Histoire de la vie de Hiouen-Thsang et de ses voyages dans l'Inde, traduite du Chinois par Stanislas Julien. Paris 1853.
AV. Prât.	AV. Prât.	1	753	13524,13637,13637		0	pwgpref07.md:43	Prâtiçâkhja zum Atharvaveda. Citirt nach Adhjâja und Sûtra. Hdschr. Siehe Roth's Einl. z. Nirukta, S. XLVII.
Yogas.	Yogas.	1	752	37704,97625,98174		0	pwgpref16.md:29	Jogasûtra (The Aphorisms of the Yoga Philosophy of Patanjali. I. Allahabad 1852. II. ebend. 1853.).
Vedântas.	Vedântas.	1	671	6018,8948,8965		0	pwgpref11.md:19	Vedântasâra, ed. Calc. (Gild. Bibl. 279).
Śârńg.	Śârńg.	1	666	6068,7818,8315		0	pwgpref08.md:20	Çârńgadhara.
Çânt.	Çânt.	1	634	245,808,1218		0	pwgpref08.md:18	Çântanâkârja's Phiṭsûtrâni in Böhtlingk, Ein erster Versuch über den Accent im Sanskrit. St. Petersburg 1843. Besonderer Abdruck aus: Mémoires de l'Académie Impériale des Sciences de St.-Pétersbourg. 
Śvetâśv. Up.	Śvetâśv. Up.	1	605	738,2995,3839		0	pwgpref08.md:35	Çvetâçvataropanishad in der Bibliotheca indica.
Vedântas. (Allah.)	Vedântas. (Allah.)	1	564	118863,124685,124800		0	pwgpref16.md:65	A Lecture on the Vedânta, embracing the text of the Vedânta-Sâra. Allahabad 1850.
ved.	ved.	1	555	9,1223,1614		0	pwgpref11.md:18	vedisch.
Jyot.	Jyot.	1	542	1810,3064,4373		0	pwgpref08.md:58	Ǵjotisha.
Amar.	Amar.	1	541	3441,3709,3931		0	pwgpref07.md:22	Amaruçataka nach der Calc. Ausg. (Gild. Bibl. 162).
Kaṭhop.	Kaṭhop.	1	527	2892,3839,3839		0	pwgpref09.md:28	Kaṭhopanishad in der Bibliotheca indica.
Bhâvapr.	Bhâvapr.	1	512	47824,47908,47957		0	pwgpref07.md:54	Bhâvaprakâça, ein medic. Wörterbuch; nach Anführungen im ÇKDr.
Brahma-P.	Brahma-P.	1	498	2552,3304,6067		0	pwgpref07.md:59	Brahmapurâṇa in Lassen's Anthologie (Gild. Bibl. 48).
Hiḍ.	Hiḍ.	1	489	2636,5953,6036		0	pwgpref08.md:71	Hiḍimbavadha in Bopp's Ardschuna's Reise zu Indra's Himmel, nebst anderen Episoden des Maha-Bharata. Berlin 1824.
Taitt. Âr.	Taitt. Âr.	1	455	1592,2680,7908		0	pwgpref10.md:78	Taittirîjâranjaka.
Sâv.	Sâv.	1	431	48,454,947		0	pwgpref10.md:65	Sâvitrjupâkhjâna, ed. Bopp (Gild. Bibl. 106).
Draup.	Draup.	1	426	661,2892,3537		0	pwgpref08.md:45	Draupadîpramâtha, ed. Bopp (Gild. Bibl. 106).
Vâlakh.	Vâlakh.	1	426	1223,5264,6074		0	pwgpref10.md:95	Vâlakhilja, die zwischen RV. 8, 48 und 49 eingeschobenen Lieder.
Colebr. Alg.	Colebr. Alg.	1	403	47,85,3061		0	pwgpref08.md:29	Algebra, with Arithmetic and Mensuration, from the Sanscrit of Brahmegupta and Bháscara. Translated by H. Th. Colebrooke. London 1817. Nach Anführungen in Haughton, A Dict. Beng. and S.
Viśv.	Viśv.	1	403	24,518,1019		0	pwgpref11.md:25	Viçvâmitra's Kampf in Böhtlingk's Chrestomathie.
Indr.	Indr.	1	353	3055,5131,5398		0	pwgpref08.md:81	Indralokâgamana in Bopp's Ardschuna's Reise zu Indra's Himmel u. s. w.
Mahîdh.	Mahîdh.	1	353	183,445,752		0	pwgpref09.md:67	Mahîdhara, Scholiast der VS.
Mallin.	Mallin.	1	350	15227,22336,24319		0	pwgpref09.md:73	Mallinâtha.
Lebensb.	Lebensb.	1	340	4968,21774,24734		0	pwgpref09.md:55	Eine tibetische Lebensbeschreibung Çâkjamuni's, des Begründers des Buddhathums, im Auszuge mitgetheilt von [Fortsetzung in der rechten Spalte] [...]
Madhus.	Madhus.	1	337	2266,3306,5771		0	pwgpref09.md:64	Madhusûdanasarasvatî's Prasthânabheda in den Indischen Studien, I, S. 13—24.
Tattvas.	Tattvas.	1	321	123850,123941,128948		0	pwgpref16.md:58	A Lecture on the Sânkhya Philosophy, embracing the text of the Tattwa Samâsa. Mirzapore 1850.
Sund.	Sund.	1	314	530,1430,2418		0	pwgpref10.md:74	Sundopasundopâkhjâna, ed. Bopp (Gild. Bibl. 97).
Muṇḍ. Up.	Muṇḍ. Up.	1	309	1010,1027,1027		0	pwgpref09.md:88	Muṇḍakopanishad in der Bibliotheca indica.
Kâr.	Kâr.	1	306	18,7211,8108		0	pwgpref09.md:23	Kârikâ.
Râgav.	Râgav.	1	291	2547,2760,3297		0	pwgpref10.md:38	Râgavallabha, nach Anführungen im ÇKDr.
Z. f. d. K. d. M.	Z. f. d. K. d. M.	1	291	548,1657,3677		0	pwgpref11.md:47	Zeitschrift für die Kunde des Morgenlandes. Göttingen (Bd. I—III) und Bonn (Bd. IV—VII).
Maç.	Maç.	1	289	6036,64906,157178		0	pwgpref09.md:61	Maçaka's Kalpasûtrâni.
Hiouen-thsang I	Hiouen-thsang I	1	287	102284,105389,105512		0	pwgpref16.md:27	Mémoires sur les contrées occidentales, traduits du sanscrit en chinois, en l'an 648, par Hiouen-thsang, et du chinois en français par M. Stanislas Julien. Tome premier.
Śâk. Ch.	Śâk. Ch.	1	285	1744,2676,3932		0	pwgpref08.md:13	Chezy's Ausgabe des Çikuntala (Gild. Bibl. 187).
Uṇâdik.	Uṇâdik.	1	277	3057,3236,3765		0	pwgpref10.md:88	Uṇâdikosha, nach Anführungen im ÇKDr.
Śântiś.	Śântiś.	1	269	17774,19537,19661		0	pwgpref08.md:19	Çihlana's Çântiçataka in Haeberlin's Anthology, S. 410. fgg.
Hit. Pr.	Hit. Pr.	1	265	989,1662,2636		0	pwgpref08.md:75	Prooemium im Hit.
Padap.	Padap.	1	261	577,2968,2974		0	pwgpref10.md:19	Padapâṭha.
Praśnop.	Praśnop.	1	260	405,6666,7574		0	pwgpref10.md:28	Praçnopanishad, nach der Ausgabe von Röer in der Bibliotheca indica.
Brâhman.	Brâhman.	1	258	4074,4100,4781		0	pwgpref07.md:57	Brahmaṇavilâpa in Bopp's Ardschuna's Reise zu Indra's Himmel u. s. w. Berlin 1824.
Anh.	Anh.	1	253	156,669,786		0	pwgpref07.md:29	Anhang.
Dhar.	Dhar.	1	249	111,18786,19106		0	pwgpref08.md:41	Dharaṇikosha, ein Wörterbuch; nach Anführungen im ÇKDr.
Kân.	Kân.	1	249	8139,25013,29959		0	pwgpref09.md:22	Kânakja in Haeb. Chrest. S. 312—322.
Anukr.	Anukr.	1	245	6547,7207,12361		0	pwgpref07.md:31	Anukramaṇikâ.
Laghuj.	Laghuj.	1	242	51378,51381,106661		0	pwgpref09.md:51	Varâhamihira's Laghuǵâtaka.
Vâyu-P.	Vâyu-P.	1	237	1750,3381,3537		0	pwgpref10.md:93	Vâjupurâṇa.
Çiç.	Çiç.	1	236	4146,9070,12271		0	pwgpref08.md:25	Çiçupâlavadha, ed. Calc. (Gild. Bibl. 141).
Gild. Bibl.	Gild. Bibl.	1	224	7952,17355,20172		0	pwgpref08.md:56	Bibliothecae sanskritae sive recensus librorum sanskritorum hucusque typis vel lapide exscriptorum critici specimen. Concinnavit Joannes Gildemeister. Bonnae ad Rhenum 1847.
Dev.	Dev.	1	223	962,1592,1592		0	pwgpref08.md:40	Devîmâhâtmja, ed. Poley (Gild. Bibl. 130).
Kuvalay.	Kuvalay.	1	220	45373,53418,54374		0	pwgpref09.md:49	Kuvalajânanda (Rhetorik) von Apjadîkshita mit dem Alaṃkârakandrikâ genannten Commentar des Vaidjanâtha. Pûna 1846. 176 Bll. querfolio.
Wise	Wise	1	197	9704,9716,17820		0	pwgpref11.md:45	Commentary on the Hindu System of Medicine, by T. A. Wise, M. D. Calcutta 1845. 8°.
Lois.	Lois.	1	191	830,16675,25203		0	pwgpref09.md:59	Loiseleur Deslongchamps.
Râgan.	Râgan.	1	181	2571,12361,23724		0	pwgpref10.md:36	Râganirghaṇṭa, ein medicinisches Wörterbuch; nach Anführungen im ÇKDr.
Çl.	Çl.	1	177	3285,5939,7976		0	pwgpref08.md:28	Çloka.
SADDH. P.	SADDH. P.	1	171	62767,64763,64876		0	pwgpref19.md:34	SADDHARMAPUNDARĪKA, handschriftlich in der Pariser Bibliothek, nach Mittheilungen von A. Schiefner.
Çatr.	Çatr.	1	168	6284,6284,6285		0	pwgpref16.md:17	Çatruṅǵajamâhâtmja, nach den von A. Weber herausgegebenen Fragmenten in den Abhandlungen für die Kunde des Morgenlandes.
Saddh. P. 4.	Saddh. P. 4.	1	166	62767,64763,64876		0	pwgpref10.md:57	Saddharmapuṇḍarîka, Kap. 4 in: Parabole de l'enfant égaré, formant le chapitre IV du Lotus de la bonne loi, publiée pour la première fois en sanscrit et en tibétain, lithographiée à la manière des liv
Âpast.	Âpast.	1	161	34767,119094,128450		0	pwgpref07.md:33	Âpastamba.
Ait. Up.	Ait. Up.	1	160	2550,9285,10670		0	pwgpref07.md:20	Aitarejopanishad, nach der Ausgabe von Röer in der Bibliotheca indica.
Gaudap.	Gaudap.	1	160	6155,46728,61173		0	pwgpref08.md:53	Gaudapâda, ein Scholiast zu Sâṃkhak.
Gṛhyasâṃgr.	Gṛhyasâṃgr.	1	158	38960,46410,48508		0	pwgpref08.md:62	Gṛhjasaṃgrahapariçishta, 2 Prapâṭhaka von 106 und 103 Versen; vgl. Roth, Zur L. u. G. d. W. S. 120. Hdschr.
Matsya-P.	Matsya-P.	1	150	4376,4467,4587		0	pwgpref09.md:78	Matsjapurâṇa.
Taitt. Prât.	Taitt. Prât.	1	147	5775,13637,13638		0	pwgpref10.md:80	Prâtiçâkhja zur Taittirîjasaṃhitâ. S. Roth in der Einl. z. Nir. S. XLVII.
West.	West.	1	147	93,217,226		0	pwgpref11.md:42	Westergaard's Radices (Gild. Bibl. 42).
AV. Pariś.	AV. Pariś.	1	146	10636,25182,30843		0	pwgpref07.md:42	Pariçishṭa des Atharvaveda.
Bhûripr.	Bhûripr.	1	142	908,3520,4799		0	pwgpref07.md:56	Bhûriprajoga, ein Wörterbuch; nach Anführungen im ÇKDr.
As. Res.	As. Res.	1	137	1389,1610,11057		0	pwgpref07.md:36	Asiatick Researches; or, transactions of the Society instituted in Bengal, for inquiring into the History and Antiquities, the Arts, Sciences, and Literature, of Asia. London.
Var.	Var.	1	124	421,17869,19955		0	pwgpref10.md:96	Variante.
Tithyâdit.	Tithyâdit.	1	122	70330,70672,71979		0	pwgpref16.md:60	Tithjâditattva; nach Anführungen im ÇKDr.
Bâlab.	Bâlab.	1	121	1389,4141,5292		0	pwgpref07.md:44	Bâlabodhanî in Windischmann's Sancara (Gild. Bibl. 275).
Parâç.	Parâç.	1	117	14347,18284,18331		0	pwgpref10.md:22	Parâçara, Verfasser eines Gesetzbuchs; nach Anführungen in Mit., Dâj. und ÇKDr.
Śṛńgârat.	Śṛńgârat.	1	117	9111,15432,16628		0	pwgpref08.md:32	Çṛńgâratilaka, ed. Gildemeister (Gild. Bibl. 151).
Skanda-P.	Skanda-P.	1	103	2240,30848,63989		0	pwgpref10.md:71	Skandapurâṇa.
Kâlikâ-P.	Kâlikâ-P.	1	101	67408,74172,99965		0	pwgpref09.md:21	Kâlikâpurâṇa, nach Anführungen im ÇKDr.
Ramân.	Ramân.	1	95	80,120,2811		0	pwgpref10.md:42	Ramânâtha, ein Commentator des Amarakosha; nach Anführungen im ÇKDr.
Ratnâv.	Ratnâv.	1	95	6036,18786,46041		0	pwgpref10.md:48	Ratnâvalî, ed. Calc. (Gild. Bibl. 214).
Durgad.	Durgad.	1	83	1467,5669,17355		0	pwgpref08.md:46	Durgadâsa.
\*Mit.	\Mit.	1	83	803,1497,3936		0	pwgpref09.md:85	Mitâksharâ, ed. Calc. 1829 (Gild. Bibl. 314).
Kenop.	Kenop.	1	78	3307,6360,7985		0	pwgpref09.md:39	Kenopanishad in der Bibliotheca indica.
Taitt. Br.	Taitt. Br.	1	76	1944,2947,2947		0	pwgpref10.md:79	Taittirîjabrâhmaṇa.
Matsyop.	Matsyop.	1	73	4285,5975,8260		0	pwgpref09.md:79	Matsjopâkhjâna, ed. Bopp (Gild. Bibl. 106).
Siddhântaśir.	Siddhântaśir.	1	73	40459,71586,99744		0	pwgpref10.md:68	Siddhântaçiromaṇi, nach Anführungen im ÇKDr.
Ghaṭ.	Ghaṭ.	1	72	30815,48226,50328		0	pwgpref08.md:55	Ghaṭakarpara, ed. Calc. (Gild. Bibl. 162).
Wind. Sancara	Wind. Sancara	1	72	7178,9522,10313		0	pwgpref11.md:44	Frid. H. H. Windischmanni Sancara sive de theologumenis Vedanticorum. Bonnae 1833.
Verz. d. Pet. H.	Verz. d. Pet. H.	1	68	8694,10345,14015		0	pwgpref11.md:23	Böhtlingk's Verzeichniss der Petersburger Sanskrit-Handschriften in: Dorn, das Asiatische Museum der Kais. Akad. der Wiss. St. Petersburg 1846. S. 720. fgg.
Adbh. Br.	Adbh. Br.	1	67	23186,33376,33779		0	pwgpref07.md:14	Adbhutabrâhmaṇa.
Mél. asiat.	Mél. asiat.	1	66	18328,23582,24409		0	pwgpref09.md:83	Mélanges asiatiques tirés du Bulletin historico-philologique de l'Académie Impériale des sciences de St.-Pétersbourg.
Devî-P.	Devî-P.	1	65	99277,101693,101749		0	pwgpref16.md:20	Devîpurâṇa; nach Anführungen im ÇKDr.
Molesw.	Molesw.	1	61	69846,69979,70099		0	pwgpref16.md:46	A Dictionary Murathee and English by James T. Molesworth. Bombay 1831. 4°.
Mâṇḍ. Up.	Mâṇḍ. Up.	1	60	3305,9009,9725		0	pwgpref09.md:74	Mâṇḍûkjopanishad in der Bibliotheca indica.
Mâjât.	Mâjât.	1	58	4358,21610,33357		0	pwgpref16.md:43	Mâjâtantra; nach Anführungen im ÇKDr.
Sâras.	Sâras.	1	58	266,19637,22328		0	pwgpref10.md:62	Sârasundarî, ein Commentar zum Amarakosha; nach Anführungen im ÇKDr.
Kaiy.	Kaiy.	1	54	21654,28267,39662		0	pwgpref09.md:17	Kaijaṭa, ein Erklärer von Patańǵali's Mahâbhâshja.
Nâr.	Nâr.	1	48	5740,17499,19033		0	pwgpref09.md:93	Nârâjana, ein Scholiast von Çâńkh. Gṛhj.
Veṇis.	Veṇis.	1	47	73643,324437,324903		0	pwgpref16.md:66	Veṇisaṃhâra; nach Anführungen im ÇKDr.
Vivâdac.	Vivâdac.	1	47	3124,3768,3768		0	pwgpref11.md:29	Vivâdaḱintâmaṇi, ed. Calc. (Gild. Bibl. 351).
Z. f. vgl. Spr.	Z. f. vgl. Spr.	1	47	33380,33681,33804		0	pwgpref11.md:49	Zeitschrift für vergleichende Sprachforschung auf dem Gebiete des Deutschen, Griechischen und Lateinischen herausgegeben von Dr. Theodor Aufrecht und Dr. Adalbert Kuhn. Berlin.
Vaidy.	Vaidy.	1	44	2217,2690,3325		0	pwgpref10.md:91	Vaidjaka.
Tantras.	Tantras.	1	43	12525,75484,80074		0	pwgpref10.md:81	Tantrasâra, nach Anführungen im ÇKDr.
Liṅga-P.	Liṅga-P.	1	42	30491,94624,147831		0	pwgpref09.md:57	Liṅgapurâṇa.
Vyavahârat.	Vyavahârat.	1	42	14072,15937,15937		0	pwgpref11.md:30	Vjavahâratattva, ed. Calc. (Gild. Bibl. 342).
GOLD. MĀN.	GOLD. MĀN.	1	40	181187,186714,195622		0	pwgpref19.md:14	MĀNAVA-KALPA-SŪTRA; being a portion of this ancient work on Vaidik rites, together with the Commentary of KUMĀRILA-SVĀMIN. With a preface by THEODOR GOLDSTÜCKER. London 1861.
Daçak.	Daçak.	1	39	28540,28540,28541		0	pwgpref08.md:37	Daçakumârakarita, ed. Wilson (Gild. Bibl. 236).
Upal.	Upal.	1	36	3022,73152,73177		0	pwgpref10.md:89	Upalekha de Kramapâṭha libellus. Ed. G. Pertsch. Berolini 1854. 8°.
Śârńg. Paddh.	Śârńg. Paddh.	1	36	6068,7818,8315		0	pwgpref08.md:21	Çârńgadhara's Paddhati; vgl. Bulletin historico-philologique de l'Académie Impériale des sciences de St.-Pétersbourg. T. VIII, S. 113. fgg. oder Mélanges asiatiques, T. I, S. 279. fgg.
Ratnak.	Ratnak.	1	33	5522,118971,196124		0	pwgpref10.md:46	Ratnakosha, ein Wörterbuch; nach Anführungen im ÇKDr.
Ratim.	Ratim.	1	32	33679,63891,89131		0	pwgpref10.md:45	Ratimaṅgarî, ein Werk über Erotik; nach Anführungen im ÇKDr.
Bṛh. Dev.	Bṛh. Dev.	1	31	1592,1592,1592		0	pwgpref07.md:66	Bṛhaddevatâ; s. Roth, zur L. u. G. d. W. S. 49.
Kât.	Kât.	1	31	11647,13256,15239		0	pwgpref09.md:24	Kâṭavema, ein Scholiast des Çikuntala.
Kâṭ.	Kâṭ.	1	31	11647,13256,15239		0	pwgpref09.md:25	Gedicht von Vogel Kâṭaka in der Zeitschrift für die Kunde des Morgenlandes, IV, S. 374 — 376.
Mahân.	Mahân.	1	30	2576,77350,90353		0	pwgpref16.md:42	Mahânâṭaka (Gild. Bibl. 220).
Ânandal.	Ânandal.	1	30	10454,43385,76533		0	pwgpref07.md:26	Ânandalaharî in Haeb. Chrest. S. 246. fgg.
Kûrma-P.	Kûrma-P.	1	27	184,13040,16607		0	pwgpref09.md:48	Kûrmapurâṇa.
SOM. NAL.	SOM. NAL.	1	27	185102,189285,190232		0	pwgpref19.md:36	Die Sage von NALA und DAMAJANTI nach der Bearbeitung des SOMADEVA herausgegeben von HERMANN BROCKHAUS. Leipzig 1859.
Mahânâr. Up.	Mahânâr. Up.	1	26	5740,17499,27820		0	pwgpref09.md:65	Mahânârâjanopanishad.
Zur L. u. G. d. W.	Zur L. u. G. d. W.	1	26	6582,14491,35375		0	pwgpref11.md:51	Zur Literatur und Geschichte des Weda. Drei Abhandlungen von Rudolph Roth. Stuttgart 1846.
Kavikalpadr.	Kavikalpadr.	1	24	72,76,216		0	pwgpref09.md:36	Kavikalpadruma, eine Wurzelsammlung; nach Anführungen im ÇKDr.
Nyâya-S.	Nyâya-S.	1	24	13994,14491,14491		0	pwgpref10.md:17	Gotama's Njâjasûtrâṇi, ed. Calc. (Gild. Bibl. 274).
Çâkaṭ.	Çâkaṭ.	1	24	5300,71135,103244		0	pwgpref16.md:16	Çâkaṭâjana, ein Schol. des Çâk.
Horâś.	Horâś.	1	21	1657,3677,35364		0	pwgpref08.md:76	Horâçâstra.
Kâlas.	Kâlas.	1	21	40882,43317,43317		0	pwgpref09.md:19	Kâlasańkalita, citirt nach Haughton's Wörterbuch.
Mat. ind.	Mat. ind.	1	21	4731,4773,10995		0	pwgpref09.md:77	Materia indica; or some account of those articles which are employed by the Hindoes, or eastern nations, in their medicine, arts and agriculture etc. London. Vol. I. 1826. Vol. II. 1831.
Malamâsat.	Malamâsat.	1	20	58118,81673,128622		0	pwgpref09.md:70	Malamâsatattva (Gild. Bibl. 323), nach Anführungen im ÇKDr.
Varâh. L. Jât.	Varâh. L. Jât.	1	18	15997,118862,118868		0	pwgpref11.md:15	Varâhamihira's Laghuǵâtaka.
Vâsav.	Vâsav.	1	18	34716,112032,190841		0	pwgpref11.md:17	Vâsavadattâ; s. Z. d. d. m. G. VIII, 530. fgg.
Pur.	Pur.	1	17	856,1750,4395		0	pwgpref10.md:32	Purâṇa.
Ragh. (ed. Calc.)	Ragh. (ed. Calc.)	1	17	11881,14072,19534		0	pwgpref10.md:40	Raghuvaṃça, ed. Calc. (Gild. Bibl. 133).
Udvâhat.	Udvâhat.	1	17	112329,133964,165164		0	pwgpref16.md:62	Udvâhatattva; nach Anführungen im ÇKDr.
Bṛhasp.	Bṛhasp.	1	16	9362,22215,56971		0	pwgpref07.md:65	Bṛhaspati, Verfasser eines Gesetzbuchs; nach Anführungen in Mit. und Dâj.
Garbhop.	Garbhop.	1	16	30011,39148,63126		0	pwgpref08.md:51	Garbhopanishad.
Hindu Th.	Hindu Th.	1	16	11482,68952,69658		0	pwgpref08.md:72	Select specimens of the Theatre of the Hindus, translated from the original Sanscrit, by Horace Hayman Wilson. Second edition. London 1835.
Mâdhavak.	Mâdhavak.	1	16	744,14643,74898		0	pwgpref09.md:62	Mâdhavakâra.
Brahmâṇḍa-P.	Brahmâṇḍa-P.	1	15	45159,55508,61592		0	pwgpref07.md:58	Brahmâṇḍapurâṇa.
Kâvya-Pr.	Kâvya-Pr.	1	15	5300,5300,8840		0	pwgpref09.md:38	Kâvjaprakâça, ed. Calc. (Gild. Bibl. 265).
UPAG. AV.	UPAG. AV.	1	15	176307,180355,182463		0	pwgpref19.md:38	UPAGUPTĀVADĀNA, handschriftlich in der Bibliothek der Asiatischen Gesellschaft zu Paris, nach Mittheilungen von A. Schiefner.
